video_id,title,url,channel,duration_seconds,duration_string,view_count,publish_date,playlist_id,playlist_title,thumbnail_url,content_type,availability,live_status,description,refs_hint,primary_category,secondary_categories,classification_confidence,classification_rationale,classification_model,classification_prompt_version,classified_at,audit_status,audit_reviewer,audit_notes,audit_timestamp,proposed_categories
Mzv98u0QGnE,[16] التصميم الغير ذكي,https://www.youtube.com/watch?v=Mzv98u0QGnE,of_science_and_superstition,1400,23:20,46000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Mzv98u0QGnE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqStWZsRDJ1WVUNRnIyp5ybbVtYQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
5U90SzFDTvc,[15] فيروس الاله,https://www.youtube.com/watch?v=5U90SzFDTvc,of_science_and_superstition,758,12:38,31000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/5U90SzFDTvc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUL21tGrEeaEMTNn2ByCbvORalAg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
3wMUiktyA1A,[14] قصة الحياة - 3 - الانقراض في الماضي و المستقبل,https://www.youtube.com/watch?v=3wMUiktyA1A,of_science_and_superstition,1468,24:28,22000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/3wMUiktyA1A/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFxPES0OWCRbTFzUtbOYOWY0XJ0A,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
-opuwbPNuvI,[13] قصة الحياة - 2 - التطور,https://www.youtube.com/watch?v=-opuwbPNuvI,of_science_and_superstition,1425,23:45,26000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/-opuwbPNuvI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4Zyv8Dg8D7cjBgtxxVYSYNX6k4Q,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
1bJXzJ12yLk,[12] قصة الحياة - ١ - نشوء البكتريا,https://www.youtube.com/watch?v=1bJXzJ12yLk,of_science_and_superstition,944,15:44,39000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/1bJXzJ12yLk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATZJBqu6w8ob39fHr6LVuYyAXUzA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
09qwIYqGcx4,[11] صورة الكون في العقل,https://www.youtube.com/watch?v=09qwIYqGcx4,of_science_and_superstition,479,7:59,17000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/09qwIYqGcx4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBG2AgP2pYiBlCr-Rm7XNJrF6-fxg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Bae2FLnXKf4,[10] لماذا بقينا امم متأخرة,https://www.youtube.com/watch?v=Bae2FLnXKf4,of_science_and_superstition,743,12:23,37000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Bae2FLnXKf4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_1bHg4HlgEDENJINHpaKZudyEdw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Tj3AxcsdLUk,[9] رحلتي من الايمان الى الالحاد - ٥ - المشكلة الاخلاقية,https://www.youtube.com/watch?v=Tj3AxcsdLUk,of_science_and_superstition,667,11:07,40000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Tj3AxcsdLUk/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB56LKllellc_QVf84Wh9sO8L3jiA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
seiXSNGbVpE,[8] رحلتي من الايمان الى الالحاد - ٤ - العلم المادي,https://www.youtube.com/watch?v=seiXSNGbVpE,of_science_and_superstition,1161,19:21,53000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/seiXSNGbVpE/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWURL0hOtXD4-vALX5C3PXiZre7Q,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
wMBE_zMVEgo,[7] رحلتي من الايمان الى الالحاد - 3 - الفلسفة,https://www.youtube.com/watch?v=wMBE_zMVEgo,of_science_and_superstition,1221,20:21,76000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/wMBE_zMVEgo/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWlqHHassr_eb9pvIji8NC7uatVw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
b09j8Fq1DrI,[6] رحلتي من الايمان الى الالحاد - ٢ - الشك,https://www.youtube.com/watch?v=b09j8Fq1DrI,of_science_and_superstition,1180,19:40,123000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/b09j8Fq1DrI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-58WiUhIy2StiK7GzuefPVF92NA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
V4NfVokgNxk,[5] My Journey from Faith to Atheism - 1 - Childhood,https://www.youtube.com/watch?v=V4NfVokgNxk,of_science_and_superstition,907,15:07,135000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/V4NfVokgNxk/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5Jcu1R4mhqGTqMzDcirKJRsYkgg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
LdmYK7OqRuw,[4] اصول قصص التوراه - 4 - المملكتين في زمن كتابة التوراة,https://www.youtube.com/watch?v=LdmYK7OqRuw,of_science_and_superstition,1165,19:25,14000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/LdmYK7OqRuw/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDp7WbkQZmTUFvtw-cpobFEnepc0w,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
fmA7bFQSddY,[3] اصول قصص التوراه - 3 - غزو ارض كنعان,https://www.youtube.com/watch?v=fmA7bFQSddY,of_science_and_superstition,780,13:00,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/fmA7bFQSddY/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7CGMllXYk0GRy3QF5ritQ5CxYuw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Y81Kf1UYJYU,[2] اصول قصص التوراه - 2 - قصة موسى,https://www.youtube.com/watch?v=Y81Kf1UYJYU,of_science_and_superstition,643,10:43,29000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Y81Kf1UYJYU/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUGserSCV5cdKCXjLCFzqoXFS-pA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
CO1TIAhPcjg,[1] اصول قصص التوراه - 1 -  قصة ابراهيم ويعقوب,https://www.youtube.com/watch?v=CO1TIAhPcjg,of_science_and_superstition,729,12:09,54000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/CO1TIAhPcjg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrIKunmwL_tM0CQk1cuS-xOckWyw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
1jHvxQXivYc,DJI Phantom Pro 3 - San Mateo Pacific Beach - 4,https://www.youtube.com/watch?v=1jHvxQXivYc,of_science_and_superstition,28,28,1300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/1jHvxQXivYc/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXmzQgC_lMroxlELhpWcX5CgEoWg,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
UIvAPPA3Y8w,A testimony to Dad,https://www.youtube.com/watch?v=UIvAPPA3Y8w,of_science_and_superstition,216,3:36,4500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/UIvAPPA3Y8w/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDN8NV6DUYtFUeWsB2MrkuaK26DUw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
EAgZ2uGelj8,Steps - خطوات,https://www.youtube.com/watch?v=EAgZ2uGelj8,of_science_and_superstition,98,1:38,2200,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/EAgZ2uGelj8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4lKOiDi00MLOVIVWV7mqW05g0ig,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
EDnz8P_oL48,Dudu play with Denver,https://www.youtube.com/watch?v=EDnz8P_oL48,of_science_and_superstition,44,44,826,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/EDnz8P_oL48/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBtgSAAsACigIMCAAQARhlIGUoZTAP&rs=AOn4CLCGPR-5gex2LsFJSYNawtfsYTqMAA,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
_Oyee2Ib3mc,Chihuahua playing with a cat,https://www.youtube.com/watch?v=_Oyee2Ib3mc,of_science_and_superstition,119,1:59,843,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/_Oyee2Ib3mc/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4HMJz7wLn1_zIg4iX26qdc0jWtQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
J8Lay7FXqtU,Chihuahua Puppy don't want to potty,https://www.youtube.com/watch?v=J8Lay7FXqtU,of_science_and_superstition,115,1:55,1100,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/J8Lay7FXqtU/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFooOzAP&rs=AOn4CLCK39Z2GPAYAtf4n0an4G5JaI8HnA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
iG-MMjK-UmQ,Chihuahua puppy biting..,https://www.youtube.com/watch?v=iG-MMjK-UmQ,of_science_and_superstition,76,1:16,1300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/iG-MMjK-UmQ/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIGIoPjAP&rs=AOn4CLCZEpcgW1XK7RPVzrEptzFOvU7zIw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
wMT07oXdR_c,Chihuahua puppy,https://www.youtube.com/watch?v=wMT07oXdR_c,of_science_and_superstition,104,1:44,1800,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/wMT07oXdR_c/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA30UIrpdG1rUwtkGGKPEmQFguS2w,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
FfP9vCjVk4o,Seperation Anxiety Dog,https://www.youtube.com/watch?v=FfP9vCjVk4o,of_science_and_superstition,79,1:19,5300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/FfP9vCjVk4o/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBw_aq0-FyEZTrl5pwf4BTirxOKvw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
ir2N4AazDEk,حوار حول موضوع اللاانجابية مع ايمان [325],https://www.youtube.com/watch?v=ir2N4AazDEk,of_science_and_superstition,3806,1:03:26,20000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/ir2N4AazDEk/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-xgOjfxCvrEUn0vUBuin8Sp-vcA,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
63dGAIr0fSs,حوار حول ازدياد الفاشية الدينية مع د.هارفي زاك - الجزء 2 [324],https://www.youtube.com/watch?v=63dGAIr0fSs,of_science_and_superstition,6350,1:45:50,5900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/63dGAIr0fSs/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBilovo4z78T9A_P0YzvnJEj4LkWA,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
3zpRsV4J0vI,حوار حول ازدياد الفاشية الدينية مع د.هارفي زاك [321],https://www.youtube.com/watch?v=3zpRsV4J0vI,of_science_and_superstition,4940,1:22:20,6400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/3zpRsV4J0vI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANtN5wfVf8Dd4naRFf_LeE-V7uHQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
bVQyusd55nA,تشكيل الوعي عند الإنسان وعلاقته بالأديان - حوار مع د. سامي الديب  [319],https://www.youtube.com/watch?v=bVQyusd55nA,of_science_and_superstition,6273,1:44:33,10000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/bVQyusd55nA/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFQoQTAP&rs=AOn4CLDogOCmujKU0purnxfLIeY7ORhKDQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
DnmISXUd1Vo,حوار حول تأثير الكتب الفلسفية مع ايمان  [318],https://www.youtube.com/watch?v=DnmISXUd1Vo,of_science_and_superstition,4777,1:19:37,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/DnmISXUd1Vo/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnfgz6w6PpaCpFHH6OwJxAmcxkNA,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
FzNrVvFPbVo,تطور الحياة من البكتيريا للإنسان [317],https://www.youtube.com/watch?v=FzNrVvFPbVo,of_science_and_superstition,4680,1:18:00,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/FzNrVvFPbVo/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgwIDsofzAP&rs=AOn4CLDbNdjirYQHS96nUbJpT8qpZLJADg,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
oACK4r6rEII,الذكاء الاصطناعي والفلسفة - هل يمكن للآلة ان تمتلك وعيا؟ [316],https://www.youtube.com/watch?v=oACK4r6rEII,of_science_and_superstition,5486,1:31:26,14000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/oACK4r6rEII/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPAUtakGw_iJFcge18cNX17CcZiA,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
55_gObPBlQU,تطبيقات نظرية التطور في العلوم الاخرى [315],https://www.youtube.com/watch?v=55_gObPBlQU,of_science_and_superstition,6166,1:42:46,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/55_gObPBlQU/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCg5Bw39NuEkyRY-5JdEh8YBiFvcQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
JcEs8bu0xWc,هل هناك حقا فلسفة اسلامية؟ مع شادي  وكريتيكال واحمد الفارابي [312],https://www.youtube.com/watch?v=JcEs8bu0xWc,of_science_and_superstition,8419,2:20:19,7900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/JcEs8bu0xWc/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEYoRDAP&rs=AOn4CLAGqlhYA5AMjDL9IexumvXvEKU-0A,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
WwPb50HsUWc,لماذا فشلت الحداثة في العراق؟ حوار مع احمد الفارابي ومنصور الناصر [307],https://www.youtube.com/watch?v=WwPb50HsUWc,of_science_and_superstition,5493,1:31:33,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/WwPb50HsUWc/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbr0Mv_OMePFE9VFkHBBF77zSVMQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
mCCjAKmIX94,نقاش حول حرية الارادة وكتاب مسيّر لسابولسكي مع ماريا سفر [305],https://www.youtube.com/watch?v=mCCjAKmIX94,of_science_and_superstition,5219,1:26:59,18000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/mCCjAKmIX94/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqvUx9CG7ID-1M4wu3tVBgdWwsVQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
Frx_l0ZVnMY,"التعاطف والمصالح ,, هل يتعارضان؟ مع السيدة سهيلة [304]",https://www.youtube.com/watch?v=Frx_l0ZVnMY,of_science_and_superstition,4219,1:10:19,6900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/Frx_l0ZVnMY/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAU9qlXaES6q2JuM_OUFaQ9BuPxg,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
il0msWFDeQQ,هل اصل الإنسان قرد ؟ مع الاستاذ احمد الفارابي [303],https://www.youtube.com/watch?v=il0msWFDeQQ,of_science_and_superstition,5915,1:38:35,16000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/il0msWFDeQQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyMDFFclBgoh-Z3HqNSyTInjF4Ag,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
CVMzLAi6Zm4,هل كان كارل ماركس وفلسفته الشيوعية واقعية أم مثالية؟ [301],https://www.youtube.com/watch?v=CVMzLAi6Zm4,of_science_and_superstition,7757,2:09:17,9100,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/CVMzLAi6Zm4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDV2Jd99H45xDHik-R-znNDYGEPxQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
PrtzPSiuylM,"مناقشة مع اللادينيين العراقيين - الكراهية وفكرة الاخر, هل الاختلاف نعمه ام نقمة؟ [299]",https://www.youtube.com/watch?v=PrtzPSiuylM,of_science_and_superstition,7213,2:00:13,6300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/PrtzPSiuylM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArBCWVaV6g3HSCUbkr7-o5y-wASw,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
1X1JWSMJ5rU,نقاش حول نظرية التطور مع الاستاذ احمد الفارابي [298],https://www.youtube.com/watch?v=1X1JWSMJ5rU,of_science_and_superstition,5543,1:32:23,22000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/1X1JWSMJ5rU/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDa6wEh4N6mYDm4r0E3pHV-hZfhvA,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
019gQ2Hd87A,مناقشة فيلم لوسي مع ماريا وشادي [297],https://www.youtube.com/watch?v=019gQ2Hd87A,of_science_and_superstition,4871,1:21:11,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/019gQ2Hd87A/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5LAaCooILIOTTjnwB3YCXlAyYlg,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
UMk021NJhb4,ميكانيك الكم في الخلايا الحية - نقاش مع شادي خلوف [295],https://www.youtube.com/watch?v=UMk021NJhb4,of_science_and_superstition,3859,1:04:19,25000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/UMk021NJhb4/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXYFU38EObb7_o0UPMNScgSbsGLQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
Rwzyh6Qs3vA,هل القسوة والجرائم الانسانية مبررة اذا كانت دفاع عن النفس؟ [293],https://www.youtube.com/watch?v=Rwzyh6Qs3vA,of_science_and_superstition,6047,1:40:47,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/Rwzyh6Qs3vA/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_Pd_x8Gdptt9ezAIyXk0jmhFnpQ,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
SEFQWGjgAcg,هل العنصرية والقبلية تأتي من الجينات؟ [292],https://www.youtube.com/watch?v=SEFQWGjgAcg,of_science_and_superstition,5722,1:35:22,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Live,https://i.ytimg.com/vi/SEFQWGjgAcg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1UPU1Hermk29hgd_qxkqTtN3vEg,live,,was_live,,,عام / متنوع,,0.0,,,,,pending,,,,
